segment_index,token_offset,token_ids_sha256,layer,cache_stage,sequence_variant,heads,sequence_length,head_dim,transform,requested_retention_ratio,retained_components,total_components,actual_component_fraction,global_low_frequency_energy,global_top_frequency_bin_energy,global_top_vs_low_gain,global_reconstruction_relative_mse,per_head_low_frequency_energy_mean,per_head_low_frequency_energy_std,per_head_low_frequency_energy_min,per_head_low_frequency_energy_max,per_head_top_frequency_bin_energy_mean,per_head_top_frequency_bin_energy_max,dc_energy_fraction
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,raw,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.977850741585,0.984344051554,0.00649330996878,0.0221492584153,0.978074966613,0.00505368964647,0.973021276967,0.98312865626,0.984750098129,0.988228311714,0.438336727334
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,raw,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.666153389331,0.692559822982,0.026406433651,0.333846610669,0.669160666449,0.0677794420583,0.601381224391,0.736940108507,0.697254526812,0.755342601135,0.438336735639
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,raw,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.769105631138,0.792177802002,0.0230721708648,0.230894368862,0.771170414288,0.0465370647243,0.724633349564,0.817707479012,0.79477302272,0.837211653603,0.438336735639
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,raw,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.884677536804,0.88867021235,0.0039926755458,0.115322463196,0.885805907757,0.0254317612308,0.860374146526,0.911237668988,0.89027923652,0.914642992769,0.438336735639
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,raw,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.948889417289,0.953384463234,0.00449504594525,0.0511105827108,0.949419168169,0.0119397772884,0.93747939088,0.961358945457,0.954101728046,0.964842504758,0.438336735639
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,raw,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.978345631767,0.983561302518,0.0052156707506,0.0216543682328,0.978561947825,0.00487543419903,0.973686513626,0.983437382024,0.983877905393,0.987655795856,0.438336735639
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.412304352082,0.480396696554,0.0680923444717,0.587695647918,0.419728478469,0.0409092585689,0.3788192199,0.460637737038,0.48815819309,0.519270112363,1.06997175379e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.590976125329,0.639359417536,0.0483832922076,0.409023874671,0.595951661027,0.0274167579869,0.56853490304,0.623368419014,0.645773589268,0.672127844837,1.06997175379e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.795888419039,0.807814361581,0.011925942543,0.204111580961,0.799094252765,0.0176651465801,0.781429106185,0.816759399345,0.811828511117,0.82892373992,1.06997175379e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.909784138093,0.921028491688,0.0112443535952,0.090215861907,0.911446802103,0.00916179875734,0.902285003346,0.92060860086,0.923171272743,0.930808602292,1.06997175379e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.960564880343,0.972739168531,0.0121742881878,0.0394351196567,0.961235399528,0.00369477043953,0.957540629089,0.964930169968,0.973616753004,0.976058087267,1.06997175379e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.405610742822,0.459261389537,0.0536506467141,0.594389257178,0.412918611546,0.0402686439549,0.372649967591,0.453187255501,0.468413570388,0.497871124124,9.84638082632e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.588909613072,0.633330220702,0.0444206076297,0.411090386928,0.593850351104,0.0272250129547,0.566625338149,0.621075364059,0.639226495498,0.664873741694,9.84638082632e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.794676863038,0.803973516813,0.00929665377497,0.205323136962,0.797874282917,0.0176187842934,0.780255498624,0.815493067211,0.807948620737,0.824600511217,9.84638082632e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.909001378312,0.918508355916,0.00950697760415,0.0909986216878,0.910641377586,0.00903690930161,0.901604468284,0.919678286888,0.920378486043,0.928267155115,9.84638082632e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.961445995165,0.972001421783,0.0105554266184,0.038554004835,0.962079745206,0.00349216108364,0.958587584122,0.96557190629,0.972750075389,0.975466148539,9.84638082632e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.471777897242,0.493646927342,0.0218690300998,0.528222102758,0.460668985518,0.0724607521114,0.388208233407,0.53312973763,0.486874038048,0.559949148724,0.308384690465
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.622850511212,0.650920169364,0.0280696581527,0.377149488788,0.613513807418,0.0609010671717,0.552612740247,0.67441487459,0.646612961008,0.702419832203,0.308384690465
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.798924089411,0.816867622567,0.0179435331557,0.201075910589,0.793899073042,0.0327769699225,0.76112210312,0.826676042965,0.814835593982,0.846793088585,0.308384690465
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.912655220507,0.925541329801,0.0128861092942,0.0873447794931,0.91007741217,0.0168144221106,0.893262990059,0.92689183428,0.925513499646,0.938758002511,0.308384690465
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.962000558129,0.974360135691,0.0123595775627,0.0379994418713,0.961086098537,0.00596479937951,0.955121299158,0.967050897917,0.974830359436,0.978987574916,0.308384690465
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.46385551705,0.482307374542,0.0184518574915,0.53614448295,0.452888756803,0.071533531285,0.381355225518,0.524422288088,0.473735580278,0.545571875171,0.308384698177
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.620512429687,0.644110671691,0.0235982420033,0.379487570313,0.611213381958,0.0606554448811,0.550557937076,0.671868826839,0.638170630302,0.692575516596,0.308384698177
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.79790517687,0.811489150664,0.0135839737941,0.20209482313,0.792844577019,0.0330090719237,0.759835505096,0.825853648943,0.808378648104,0.839697648225,0.308384698177
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.911709625215,0.922729869101,0.0110202438867,0.0882903747855,0.909125786544,0.0168537562807,0.892272030263,0.925979542824,0.922121728833,0.934161727237,0.308384698177
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,raw,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.962314241516,0.97371999021,0.0114057486949,0.0376857584844,0.961401205595,0.00595551303138,0.955445692564,0.967356718627,0.973838044882,0.9777323236,0.308384698177
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.236248684155,0.271462327211,0.035213643056,0.763751315845,0.234158892617,0.0332914467068,0.200867445911,0.267450339324,0.275570656399,0.313228693594,6.76964575483e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.454683140399,0.497725110791,0.0430419703921,0.545316859601,0.452375602218,0.0367602619726,0.415615340246,0.489135864191,0.501710145791,0.535408334275,6.76964575483e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.709266252788,0.736665381844,0.027399129056,0.290733747212,0.708008610614,0.0200348822788,0.687973728335,0.728043492892,0.739479694183,0.760989213499,6.76964575483e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.873709013964,0.893351413525,0.0196423995618,0.126290986036,0.872933451625,0.0123551042365,0.860578347388,0.885288555861,0.895687646771,0.904840562432,6.76964575483e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.945056968425,0.963769519241,0.0187125508159,0.0549430315751,0.944839711444,0.0034610146841,0.94137869676,0.948300726128,0.965150813226,0.967754911898,6.76964575483e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.224793782069,0.258781525571,0.0339877435013,0.775206217931,0.222851852682,0.0309359261367,0.191915926545,0.253787778819,0.260549009756,0.295026125385,5.92430432056e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.451302524993,0.490236550437,0.0389340254441,0.548697475007,0.449036130958,0.036104813553,0.412931317405,0.485140944511,0.491965057329,0.522309922225,5.92430432056e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.707793013817,0.730412369749,0.022619355932,0.292206986183,0.706523125125,0.0202299749,0.686293150225,0.726753100025,0.731636918731,0.751278438458,5.92430432056e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.872341785225,0.890400752239,0.0180589670137,0.127658214775,0.871570523916,0.0122865862408,0.859283937675,0.883857110157,0.891726666008,0.898626905384,5.92430432056e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,6,V_cache,mean_removed,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.945510519499,0.963623784938,0.0181132654387,0.0544894805006,0.94529150098,0.00348907678419,0.941802424196,0.948780577764,0.96449419746,0.966546324451,5.92430432056e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.955314797493,0.957610100629,0.00229530313604,0.0446852025066,0.911960389109,0.069297375554,0.842663013555,0.981257764663,0.916567806634,0.982278842713,0.938045826701
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.968338846642,0.972071455312,0.00373260867067,0.0316611533584,0.937431769836,0.0494016499936,0.888030119843,0.98683341983,0.944904832966,0.988422140999,0.938045826701
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.98423835285,0.986065622759,0.00182726990825,0.0157616471495,0.968749476038,0.0247573096575,0.943992166381,0.993506785696,0.972507111416,0.994299757242,0.938045826701
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.993339502898,0.994535519535,0.00119601663628,0.00666049710154,0.986802436651,0.0104487998255,0.976353636826,0.997251236477,0.989347632376,0.997775776802,0.938045826701
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.997065685128,0.998197922965,0.00113223783708,0.0029343148725,0.994186904396,0.00460142248328,0.989585481913,0.998788326879,0.996481263662,0.999257730564,0.938045826701
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.954471622598,0.956082902515,0.00161127991647,0.0455283774017,0.91028019085,0.0706352674739,0.839644923376,0.980915458324,0.91360648037,0.981641453717,0.93804582858
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.967955982095,0.971097654058,0.00314167196312,0.0320440179054,0.936804613845,0.0497921235276,0.887012490318,0.986596737373,0.942971248213,0.987972836305,0.93804582858
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.983946853212,0.98518850689,0.00124165367823,0.0160531467879,0.968302489837,0.0250058381843,0.943296651653,0.993308328022,0.970918957724,0.993814434399,0.93804582858
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.993173140998,0.994213353967,0.00104021296867,0.00682685900173,0.986566884714,0.0105593926509,0.976007492063,0.997126277365,0.988721324535,0.997558002301,0.93804582858
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,raw,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.997064383126,0.998073110218,0.00100872709215,0.0029356168739,0.994229416793,0.00453138984786,0.989698026946,0.998760806641,0.996256422143,0.999178444774,0.93804582858
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.278737813839,0.319782325615,0.0410445117766,0.721262186161,0.276124273623,0.00796753737788,0.268156736246,0.284091811001,0.318648024411,0.325264781305,1.0204813786e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.48895850502,0.551558458918,0.0625999538979,0.51104149498,0.488196594944,0.0023227295206,0.485873865423,0.490519324464,0.551988727256,0.553635595467,1.0204813786e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.745591841349,0.776380092463,0.030788251114,0.254408158651,0.745804843767,0.000649350913931,0.745155492853,0.746454194681,0.777904107017,0.778749073883,1.0204813786e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.892493164737,0.912671310673,0.0201781459359,0.107506835263,0.892536053176,0.000130748031788,0.892405305144,0.892666801207,0.914023540295,0.914054777627,1.0204813786e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.952637333026,0.971574542222,0.0189372091955,0.0473626669738,0.95264955559,3.72612332479e-05,0.952612294356,0.952686816823,0.97183964246,0.971999631619,1.0204813786e-16
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.265128136709,0.299891642556,0.0347635058472,0.734871863291,0.262574702263,0.00778430131509,0.254790400948,0.270359003578,0.298598937109,0.305563500467,9.02477837909e-17
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.482778686873,0.538192705935,0.0554140190616,0.517221313127,0.481260426908,0.00462850850107,0.476631918407,0.485888935409,0.537811152118,0.540446003901,9.02477837909e-17
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.740886748708,0.763769690847,0.0228829421385,0.259113251292,0.740347816681,0.00164296729549,0.738704849386,0.741990783977,0.763801615932,0.766333739572,9.02477837909e-17
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.889807920006,0.908375795668,0.018567875662,0.110192079994,0.88930885337,0.00152143520816,0.887787418162,0.890830288578,0.908337006307,0.910229251542,9.02477837909e-17
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.952616316073,0.970273259708,0.0176569436351,0.0473836839267,0.952368300649,0.000756090213695,0.951612210435,0.953124390862,0.970196702345,0.971028929977,9.02477837909e-17
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.93347434181,0.950426857789,0.0169525159792,0.0665256581905,0.878745862054,0.0874703577741,0.79127550428,0.966216219828,0.905042286777,0.978640237166,0.854633813657
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.956766033876,0.968526480903,0.0117604470267,0.0432339661238,0.919924999644,0.0588815633006,0.861043436343,0.978806562944,0.938601296682,0.986721417971,0.854633813657
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.983661072794,0.984369800197,0.000708727403064,0.0163389272056,0.967649436448,0.0255907630911,0.942058673357,0.993240199539,0.969268833081,0.993519245275,0.854633813657
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.99316749873,0.99377993061,0.000612431879511,0.0068325012699,0.986466725938,0.0107095792925,0.975757146645,0.99717630523,0.987835288195,0.997444837426,0.854633813657
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.997074411737,0.997808641991,0.00073423025407,0.00292558826334,0.994191260843,0.00460802568145,0.989583235161,0.998799286524,0.995767663912,0.999105426228,0.854633813657
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.932428489664,0.94607362802,0.0136451383562,0.0675715103363,0.876869522118,0.0887976924872,0.788071829631,0.965667214605,0.897664052064,0.976882203939,0.854633817353
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.956423222413,0.967387731423,0.01096450901,0.0435767775868,0.919386931658,0.059193633407,0.860193298251,0.978580565065,0.936579601447,0.986074407082,0.854633817353
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.98338672757,0.983870618303,0.000483890733532,0.0166132724301,0.96721250773,0.0258506135551,0.941361894175,0.993063121285,0.968314215228,0.993242306496,0.854633817353
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.993018374686,0.993451688421,0.000433313735366,0.00698162531435,0.986249472383,0.0108184678681,0.975431004514,0.997067940251,0.987242427869,0.997258498569,0.854633817353
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,raw,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.997080160161,0.997685761483,0.000605601322384,0.00291983983913,0.994239458848,0.00454018015003,0.989699278698,0.998779638998,0.995488013773,0.99903623708,0.854633817353
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.542358095728,0.661771988548,0.11941389282,0.457641904272,0.545125708921,0.0581926044548,0.486933104466,0.603318313376,0.669906240914,0.75117729063,1.25973533487e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.702585812641,0.784585486596,0.0819996739552,0.297414187359,0.704790703068,0.0463606391285,0.658430063939,0.751151342196,0.788517254786,0.844900397968,1.25973533487e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.887601596821,0.893112259858,0.0055106630373,0.112398403179,0.889101002161,0.0315269135477,0.857574088613,0.920627915709,0.894999772768,0.924369285909,1.25973533487e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.952998001457,0.957614952145,0.00461695068793,0.0470019985434,0.953626650478,0.0132181490939,0.940408501384,0.966844799572,0.958634446257,0.970283893255,1.25973533487e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.979874355023,0.985254311946,0.00537995692266,0.020125644977,0.980147988747,0.00575349875789,0.974394489989,0.985901487505,0.985763134825,0.98972194475,1.25973533487e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.535163480657,0.635595189793,0.100431709137,0.464836519343,0.537965066371,0.0589069465819,0.479058119789,0.596872012953,0.647156471394,0.733090165784,1.09156033435e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.700227544055,0.777962074283,0.0777345302274,0.299772455945,0.702419024562,0.0460786991142,0.656340325448,0.748497723676,0.781774071203,0.838266309077,1.09156033435e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.885714324212,0.890368813716,0.0046544895041,0.114285675788,0.88720501471,0.0313436869408,0.85586132777,0.918548701651,0.892054577335,0.921594476037,1.09156033435e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.951972149334,0.955760941688,0.00378879235369,0.0480278506657,0.952589604839,0.0129827969348,0.939606807904,0.965572401774,0.956708804325,0.96838350101,1.09156033435e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.979913898981,0.984762696985,0.00484879800409,0.0200861010188,0.980175263571,0.00549552700157,0.97467973657,0.985670790573,0.985098821167,0.989169502243,1.09156033435e-15
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,V_cache,raw,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.425370174177,0.454901447864,0.0295312736872,0.574629825823,0.401522920528,0.100155295526,0.301367625002,0.501678216055,0.435024340423,0.53482196146,0.236872454641
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,V_cache,raw,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.595745234303,0.624045452435,0.0283002181316,0.404254765697,0.57626986818,0.0817939490356,0.494475919144,0.658063817215,0.611872012784,0.683201545195,0.236872454641
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,V_cache,raw,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.78862446699,0.80259591657,0.0139714495803,0.21137553301,0.779905563779,0.0366182345617,0.743287329217,0.816523798341,0.796567938037,0.832819040827,0.236872454641
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,V_cache,raw,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.906464888593,0.919066551114,0.0126016625204,0.0935351114066,0.902649557201,0.0160238847107,0.88662567249,0.918673441912,0.917880334603,0.931743684582,0.236872454641
2,8192,ec67e30808729e65f2c77244b66a6cef97fc2d64a292f98a14a6b270894aa54b,7,V_cache,raw,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.959897780769,0.972054281576,0.0121565008068,0.040102219231,0.958430357672,0.00616298195682,0.952267375715,0.964593339629,0.971936891434,0.97629850094,0.236872454641
