layer,cache_stage,sequence_variant,transform,energy_threshold,samples,global_required_components_mean,global_required_components_std,total_components_mean,total_components_std,global_required_component_fraction_mean,global_required_component_fraction_std,per_head_required_component_fraction_mean_mean,per_head_required_component_fraction_mean_std,per_head_required_component_fraction_std_mean,per_head_required_component_fraction_std_std,per_head_required_component_fraction_min_mean,per_head_required_component_fraction_min_std,per_head_required_component_fraction_max_mean,per_head_required_component_fraction_max_std
21,K_post_rope,mean_removed,dct_ii_ortho,0.99,4,491.75,1.92028643697,512,0,0.96044921875,0.0037505594472,0.96044921875,0.00405596868307,0.00146484375,0.00109183006714,0.958984375,0.00478415965387,0.9619140625,0.00352104616745
21,K_post_rope,mean_removed,rfft_parseval,0.9,4,164.75,8.04285397107,257,0,0.641050583658,0.0312951516384,0.640077821012,0.0305453666695,0.011673151751,0.00363974453966,0.628404669261,0.0291828793774,0.651750972763,0.0322628870657
21,K_post_rope,mean_removed,rfft_parseval,0.95,4,207.25,4.96865172859,257,0,0.806420233463,0.0193332752085,0.80593385214,0.019522015798,0.00826848249027,0.00161314435329,0.79766536965,0.0192597177755,0.81420233463,0.0199119547573
21,K_post_rope,mean_removed,rfft_parseval,0.99,4,246.5,1.11803398875,257,0,0.959143968872,0.00435032680447,0.959630350195,0.00421218581607,0.00243190661479,0.00161314435329,0.95719844358,0.00476554424666,0.962062256809,0.00424017406959
21,K_post_rope,raw,dct_ii_ortho,0.9,4,185,8.30662386292,512,0,0.361328125,0.0162238747323,0.36083984375,0.0166517508838,0.00732421875,0.00541530102852,0.353515625,0.0218802309594,0.3681640625,0.0115960371944
21,K_post_rope,raw,dct_ii_ortho,0.95,4,306.25,11.2777435686,512,0,0.59814453125,0.0220268429075,0.59814453125,0.0222315477301,0.0087890625,0.00512113695396,0.58935546875,0.0266862566835,0.60693359375,0.0181322701442
21,K_post_rope,raw,dct_ii_ortho,0.99,4,466.5,2.59807621135,512,0,0.9111328125,0.0050743676003,0.910400390625,0.00509195644888,0.002197265625,0.00174351279994,0.908203125,0.00569428895981,0.91259765625,0.00505082052382
21,K_post_rope,raw,rfft_parseval,0.9,4,93.5,4.15331193146,257,0,0.363813229572,0.016160746815,0.364299610895,0.0168136050753,0.00729571984436,0.00443114473694,0.357003891051,0.021200870348,0.371595330739,0.0124574401506
21,K_post_rope,raw,rfft_parseval,0.95,4,154.5,5.5,257,0,0.601167315175,0.0214007782101,0.601167315175,0.0217950938739,0.00972762645914,0.00412708238047,0.591439688716,0.025663241164,0.610894941634,0.0180420593298
21,K_post_rope,raw,rfft_parseval,0.99,4,234.25,1.63935963108,257,0,0.911478599222,0.00637883124932,0.910992217899,0.00483943305986,0.00243190661479,0.00161314435329,0.908560311284,0.00435032680447,0.913424124514,0.00575494142325
21,K_pre_rope,mean_removed,dct_ii_ortho,0.9,4,361,17.131841699,512,0,0.705078125,0.0334606283184,0.70166015625,0.0321858466752,0.02294921875,0.00439453125,0.6787109375,0.0326089997208,0.724609375,0.032359456105
21,K_pre_rope,mean_removed,dct_ii_ortho,0.95,4,432.75,9.09326673974,512,0,0.84521484375,0.017760286601,0.844482421875,0.0180383412715,0.013916015625,0.00126859190007,0.83056640625,0.0174897409068,0.8583984375,0.0186572003658
21,K_pre_rope,mean_removed,dct_ii_ortho,0.99,4,496.5,1.5,512,0,0.9697265625,0.0029296875,0.96923828125,0.00327549020142,0.00341796875,0.00146484375,0.9658203125,0.00402647033752,0.97265625,0.00308816177751
21,K_pre_rope,mean_removed,rfft_parseval,0.9,4,182,8.0311892021,257,0,0.708171206226,0.0312497634323,0.704280155642,0.0300456132519,0.022373540856,0.0035073455987,0.681906614786,0.0309301811198,0.726653696498,0.0295534193209
21,K_pre_rope,mean_removed,rfft_parseval,0.95,4,217.75,4.81534007106,257,0,0.847276264591,0.018736731794,0.844844357977,0.0177445878861,0.0131322957198,0.00161314435329,0.831712062257,0.0172648242697,0.857976653696,0.0183540488951
21,K_pre_rope,mean_removed,rfft_parseval,0.99,4,249.25,1.08972473589,257,0,0.969844357977,0.00424017406959,0.968385214008,0.00347345740688,0.0034046692607,0.0021200870348,0.964980544747,0.00476554424666,0.971789883268,0.00322628870657
21,K_pre_rope,raw,dct_ii_ortho,0.9,4,183.25,8.46684711094,512,0,0.35791015625,0.0165368107636,0.358154296875,0.0172823284013,0.007080078125,0.00527592353149,0.35107421875,0.0221563502042,0.365234375,0.0127328171977
21,K_pre_rope,raw,dct_ii_ortho,0.95,4,304.25,11.7765657133,512,0,0.59423828125,0.0230011049088,0.59326171875,0.0230942062312,0.00732421875,0.00500339392869,0.5859375,0.0274481822706,0.6005859375,0.0190617395468
21,K_pre_rope,raw,dct_ii_ortho,0.99,4,466,2.73861278753,512,0,0.91015625,0.00534885310064,0.90966796875,0.00519050088512,0.001953125,0.00182698114589,0.90771484375,0.00592009553368,0.91162109375,0.00505082052382
21,K_pre_rope,raw,rfft_parseval,0.9,4,92.5,4.15331193146,257,0,0.359922178988,0.016160746815,0.360408560311,0.0176376112495,0.00632295719844,0.00443114473694,0.354085603113,0.021838467238,0.36673151751,0.0135838910932
21,K_pre_rope,raw,rfft_parseval,0.95,4,153.25,5.49431524396,257,0,0.596303501946,0.0213786585368,0.596303501946,0.0227093726263,0.0068093385214,0.00401080313776,0.589494163424,0.0260293543974,0.603112840467,0.0196488422925
21,K_pre_rope,raw,rfft_parseval,0.99,4,234,1.87082869339,257,0,0.910505836576,0.00727948907933,0.910992217899,0.00605539863715,0.00243190661479,0.000842437163214,0.908560311284,0.00645257741314,0.913424124514,0.00575494142325
21,V_cache,mean_removed,dct_ii_ortho,0.9,4,392,8.21583836258,512,0,0.765625,0.0160465593019,0.7685546875,0.015852229571,0.01123046875,0.00341796875,0.75732421875,0.0184451433277,0.77978515625,0.0136282087275
21,V_cache,mean_removed,dct_ii_ortho,0.95,4,451.25,4.14578098794,512,0,0.88134765625,0.00809722849208,0.88330078125,0.00782774391693,0.00634765625,0.00327549020142,0.876953125,0.0102422739079,0.8896484375,0.00625305101312
21,V_cache,mean_removed,dct_ii_ortho,0.99,4,500,1.22474487139,512,0,0.9765625,0.00239207982694,0.9775390625,0.00207160189801,0.00146484375,0.00048828125,0.97607421875,0.00253718380015,0.97900390625,0.00161944569842
21,V_cache,mean_removed,rfft_parseval,0.9,4,197,4.30116263352,257,0,0.766536964981,0.0167360413756,0.769455252918,0.0151638689379,0.0107003891051,0.00322628870657,0.758754863813,0.0176174808135,0.780155642023,0.0130509804134
21,V_cache,mean_removed,rfft_parseval,0.95,4,226.25,2.04633819297,257,0,0.880350194553,0.00796240542011,0.882782101167,0.0071977862777,0.00632295719844,0.00287747071162,0.876459143969,0.00927956421612,0.889105058366,0.00583657587549
21,V_cache,mean_removed,rfft_parseval,0.99,4,250.75,0.433012701892,257,0,0.975680933852,0.00168487432643,0.976653696498,0.00238277212333,0.00194552529183,0.00137569412682,0.974708171206,0.00194552529183,0.97859922179,0.00336974865286
21,V_cache,raw,dct_ii_ortho,0.9,4,353,10.8166538264,512,0,0.689453125,0.0211262770047,0.673828125,0.0201560228912,0.048828125,0.00956831930775,0.625,0.0189865450149,0.72265625,0.0252021248058
21,V_cache,raw,dct_ii_ortho,0.95,4,430.25,6.21992765231,512,0,0.84033203125,0.0121482961959,0.830078125,0.011616579349,0.02783203125,0.00642233712791,0.80224609375,0.0126105191115,0.85791015625,0.01390530358
21,V_cache,raw,dct_ii_ortho,0.99,4,495.75,1.47901994577,512,0,0.96826171875,0.00288871083159,0.966064453125,0.00242916854762,0.005615234375,0.0018752797236,0.96044921875,0.00288871083159,0.9716796875,0.00323889139683
21,V_cache,raw,rfft_parseval,0.9,4,177.5,5.4083269132,257,0,0.690661478599,0.0210440735922,0.674610894942,0.0193760547539,0.0491245136187,0.00874134277997,0.625486381323,0.0183282526084,0.72373540856,0.0238277212333
21,V_cache,raw,rfft_parseval,0.95,4,215.75,3.03108891325,257,0,0.839494163424,0.011794120285,0.830252918288,0.0117840870035,0.0277237354086,0.00650733859935,0.802529182879,0.0127205222088,0.857976653696,0.0141636379169
21,V_cache,raw,rfft_parseval,0.99,4,248.75,0.829156197589,257,0,0.967898832685,0.00322628870657,0.96546692607,0.00318941562466,0.00535019455253,0.0021200870348,0.960116731518,0.00322628870657,0.970817120623,0.00435032680447
22,K_post_rope,mean_removed,dct_ii_ortho,0.9,4,320.25,10.2560957484,512,0,0.62548828125,0.0200314370086,0.622802734375,0.0199225332114,0.039794921875,0.00513856571774,0.5830078125,0.0167160573912,0.66259765625,0.0238159148403
22,K_post_rope,mean_removed,dct_ii_ortho,0.95,4,409,6.0415229868,512,0,0.798828125,0.0117998495836,0.796875,0.0109836151164,0.025390625,0.00345266983001,0.771484375,0.00895034315421,0.822265625,0.0136019416769
22,K_post_rope,mean_removed,dct_ii_ortho,0.99,4,491.5,1.5,512,0,0.9599609375,0.0029296875,0.958740234375,0.00242916854762,0.005615234375,0.0014443554158,0.953125,0.00276213586401,0.96435546875,0.00288871083159
22,K_post_rope,mean_removed,rfft_parseval,0.9,4,161,4.94974746831,257,0,0.626459143969,0.0192597177755,0.625,0.0190807833132,0.0393968871595,0.00503116752568,0.58560311284,0.0156853263586,0.66439688716,0.0230813434197
22,K_post_rope,mean_removed,rfft_parseval,0.95,4,205.75,2.94745653064,257,0,0.800583657588,0.0114687024538,0.798151750973,0.0113755015209,0.0257782101167,0.00373596583068,0.772373540856,0.00891551691626,0.823929961089,0.0143955725554
22,K_post_rope,mean_removed,rfft_parseval,0.99,4,246.5,0.866025403784,257,0,0.959143968872,0.00336974865286,0.958657587549,0.00252731148964,0.00535019455253,0.00161314435329,0.953307392996,0.00275138825364,0.964007782101,0.00322628870657
22,K_post_rope,raw,dct_ii_ortho,0.9,4,203,4.94974746831,512,0,0.396484375,0.00966747552403,0.39501953125,0.00841488668926,0.0087890625,0.00865236579427,0.38623046875,0.00523623305408,0.40380859375,0.0162459030856
22,K_post_rope,raw,dct_ii_ortho,0.95,4,321.25,8.52569645249,512,0,0.62744140625,0.0166517508838,0.626220703125,0.016273396595,0.006103515625,0.00490108884275,0.6201171875,0.0123911890043,0.63232421875,0.0205948210048
22,K_post_rope,raw,dct_ii_ortho,0.99,4,470.75,1.29903810568,512,0,0.91943359375,0.00253718380015,0.919189453125,0.00326637894538,0.002685546875,0.0014443554158,0.91650390625,0.00348702559987,0.921875,0.00365396229177
22,K_post_rope,raw,rfft_parseval,0.9,4,102.25,2.48746859277,257,0,0.397859922179,0.00967886611971,0.396887159533,0.00825416476093,0.00972762645914,0.00802160627552,0.387159533074,0.00435032680447,0.406614785992,0.0156853263586
22,K_post_rope,raw,rfft_parseval,0.95,4,161.5,4.3874821937,257,0,0.628404669261,0.0170719151506,0.628404669261,0.0158652786287,0.0068093385214,0.00445775845813,0.621595330739,0.0130146771987,0.635214007782,0.0193332752085
22,K_post_rope,raw,rfft_parseval,0.99,4,236.5,0.866025403784,257,0,0.920233463035,0.00336974865286,0.919260700389,0.00401080313776,0.00291828793774,0.00217516340224,0.916342412451,0.00435032680447,0.922178988327,0.00476554424666
22,K_pre_rope,mean_removed,dct_ii_ortho,0.9,4,377.75,12.0286117237,512,0,0.73779296875,0.0234933822729,0.739990234375,0.022464917701,0.011962890625,0.00404861424604,0.72802734375,0.0255917142214,0.751953125,0.0196771891402
22,K_pre_rope,mean_removed,dct_ii_ortho,0.95,4,444,7.10633520178,512,0,0.8671875,0.013879560941,0.867919921875,0.014158051433,0.006591796875,0.00199837714157,0.861328125,0.0158672625091,0.87451171875,0.0125346656768
22,K_pre_rope,mean_removed,dct_ii_ortho,0.99,4,499,1.41421356237,512,0,0.974609375,0.00276213586401,0.97412109375,0.00280496222975,0.0009765625,0.000690533966002,0.97314453125,0.00348702559987,0.97509765625,0.00212836862478
22,K_pre_rope,mean_removed,rfft_parseval,0.9,4,190.5,5.85234995536,257,0,0.741245136187,0.0227717897096,0.742217898833,0.0225420821522,0.0126459143969,0.00445775845813,0.729571984436,0.0261743658503,0.75486381323,0.0192597177755
22,K_pre_rope,mean_removed,rfft_parseval,0.95,4,222.75,3.34477204006,257,0,0.86673151751,0.0130146771987,0.868190661479,0.0149042348697,0.00632295719844,0.0021200870348,0.86186770428,0.0168487432643,0.874513618677,0.0130146771987
22,K_pre_rope,mean_removed,rfft_parseval,0.99,4,250,0.707106781187,257,0,0.972762645914,0.00275138825364,0.97373540856,0.00217516340224,0.000972762645914,0.000972762645914,0.972762645914,0.00275138825364,0.974708171206,0.00194552529183
22,K_pre_rope,raw,dct_ii_ortho,0.9,4,201.5,4.97493718553,512,0,0.3935546875,0.00971667419049,0.39208984375,0.00863857715476,0.00927734375,0.00977782441138,0.3828125,0.00478415965387,0.4013671875,0.0178205933505
22,K_pre_rope,raw,dct_ii_ortho,0.95,4,319.75,8.67107259801,512,0,0.62451171875,0.016935688668,0.623779296875,0.016735657316,0.008056640625,0.00518475600137,0.61572265625,0.01390530358,0.6318359375,0.0205078125
22,K_pre_rope,raw,dct_ii_ortho,0.99,4,470.5,1.5,512,0,0.9189453125,0.0029296875,0.918701171875,0.00354634742342,0.002685546875,0.0014443554158,0.916015625,0.00365396229177,0.92138671875,0.00399675428314
22,K_pre_rope,raw,rfft_parseval,0.9,4,101.75,2.86138078556,257,0,0.395914396887,0.0111337773757,0.392996108949,0.00825416476093,0.00875486381323,0.00886228947388,0.384241245136,0.00322628870657,0.401750972763,0.0168206385854
22,K_pre_rope,raw,rfft_parseval,0.95,4,161.25,4.32290411645,257,0,0.627431906615,0.0168206385854,0.626459143969,0.0158652786287,0.00778210116732,0.00567213219343,0.618677042802,0.0123045823353,0.634241245136,0.0204048414041
22,K_pre_rope,raw,rfft_parseval,0.99,4,236.25,1.08972473589,257,0,0.919260700389,0.00424017406959,0.919260700389,0.00401080313776,0.00291828793774,0.00217516340224,0.916342412451,0.00435032680447,0.922178988327,0.00476554424666
22,V_cache,mean_removed,dct_ii_ortho,0.9,4,426.5,3.20156211872,512,0,0.8330078125,0.00625305101312,0.826416015625,0.0069182750563,0.029541015625,0.00603476908902,0.796875,0.01235264711,0.85595703125,0.00399675428314
22,V_cache,mean_removed,dct_ii_ortho,0.95,4,469,1.58113883008,512,0,0.916015625,0.00308816177751,0.9130859375,0.00358811974041,0.01513671875,0.00428465057978,0.89794921875,0.00667714566952,0.92822265625,0.00422863966692
22,V_cache,mean_removed,dct_ii_ortho,0.99,4,503.25,0.829156197589,512,0,0.98291015625,0.00161944569842,0.982666015625,0.0014443554158,0.003173828125,0.000809722849208,0.9794921875,0.00218366013428,0.98583984375,0.000845727933383
22,V_cache,mean_removed,rfft_parseval,0.9,4,214,1.58113883008,257,0,0.832684824903,0.00615229116764,0.826361867704,0.00650733859935,0.0286964980545,0.00650733859935,0.79766536965,0.0123045823353,0.855058365759,0.00424017406959
22,V_cache,mean_removed,rfft_parseval,0.95,4,235.25,0.829156197589,257,0,0.915369649805,0.00322628870657,0.912451361868,0.00307614558382,0.0155642023346,0.00456266124496,0.896887159533,0.00645257741314,0.928015564202,0.00435032680447
22,V_cache,mean_removed,rfft_parseval,0.99,4,252.75,0.433012701892,257,0,0.983463035019,0.00168487432643,0.981517509728,0.000972762645914,0.00291828793774,0.000972762645914,0.97859922179,0.00194552529183,0.984435797665,0
22,V_cache,raw,dct_ii_ortho,0.9,4,417.25,4.38035386698,512,0,0.81494140625,0.00855537864645,0.80615234375,0.00909567187998,0.04296875,0.00655098040283,0.76318359375,0.0152152699716,0.84912109375,0.00444845389607
22,V_cache,raw,dct_ii_ortho,0.95,4,464.25,2.38484800354,512,0,0.90673828125,0.00465790625692,0.901611328125,0.00536554223043,0.022216796875,0.00427768932323,0.87939453125,0.00899021124977,0.923828125,0.00365396229177
22,V_cache,raw,dct_ii_ortho,0.99,4,502.25,0.829156197589,512,0,0.98095703125,0.00161944569842,0.980224609375,0.00126859190007,0.004150390625,0.00126859190007,0.97607421875,0.00253718380015,0.984375,0
22,V_cache,raw,rfft_parseval,0.9,4,209.25,2.27760839479,257,0,0.81420233463,0.00886228947388,0.804474708171,0.00977614360031,0.0428015564202,0.00659759725985,0.761673151751,0.0161314435329,0.847276264591,0.00424017406959
22,V_cache,raw,rfft_parseval,0.95,4,232.75,1.29903810568,257,0,0.905642023346,0.00505462297929,0.901750972763,0.00523848716647,0.022373540856,0.0035073455987,0.879377431907,0.00825416476093,0.924124513619,0.00336974865286
22,V_cache,raw,rfft_parseval,0.99,4,251.75,0.433012701892,257,0,0.979571984436,0.00168487432643,0.979571984436,0.000972762645914,0.00486381322957,0.000972762645914,0.974708171206,0.00194552529183,0.984435797665,0
23,K_post_rope,mean_removed,dct_ii_ortho,0.9,4,350.75,6.86931583202,512,0,0.68505859375,0.0134166324844,0.680419921875,0.0125702789667,0.028076171875,0.00410708101593,0.65234375,0.0148103036017,0.70849609375,0.0114199370738
23,K_post_rope,mean_removed,dct_ii_ortho,0.95,4,427.5,3.35410196625,512,0,0.8349609375,0.00655098040283,0.833251953125,0.00751302859054,0.016357421875,0.00106418431239,0.81689453125,0.00844317210244,0.849609375,0.00662336912415
23,K_post_rope,mean_removed,dct_ii_ortho,0.99,4,494.5,1.5,512,0,0.9658203125,0.0029296875,0.9658203125,0.00248975562187,0.00390625,0.00119603991347,0.9619140625,0.00323889139683,0.9697265625,0.00218366013428
23,K_post_rope,mean_removed,rfft_parseval,0.9,4,176.25,3.03108891325,257,0,0.68579766537,0.011794120285,0.682392996109,0.0126365574482,0.0286964980545,0.00398120271005,0.653696498054,0.01429663274,0.711089494163,0.0121107972743
23,K_post_rope,mean_removed,rfft_parseval,0.95,4,215,1.58113883008,257,0,0.836575875486,0.00615229116764,0.833657587549,0.00853595757528,0.0155642023346,0.00137569412682,0.818093385214,0.00967886611971,0.849221789883,0.00747193166135
23,K_post_rope,mean_removed,rfft_parseval,0.99,4,248.25,0.829156197589,257,0,0.965953307393,0.00322628870657,0.965953307393,0.00217516340224,0.00389105058366,0.00137569412682,0.962062256809,0.00168487432643,0.969844357977,0.00322628870657
23,K_post_rope,raw,dct_ii_ortho,0.9,4,237.75,9.03811374126,512,0,0.46435546875,0.0176525659009,0.459716796875,0.0192406977186,0.025634765625,0.00549723156699,0.43408203125,0.0205948210048,0.4853515625,0.0194087958148
23,K_post_rope,raw,dct_ii_ortho,0.95,4,351,8.97217922246,512,0,0.685546875,0.0175237875439,0.68115234375,0.0175305889365,0.01953125,0.005818542621,0.66162109375,0.0194517424678,0.70068359375,0.0174351279994
23,K_post_rope,raw,dct_ii_ortho,0.99,4,478,2.12132034356,512,0,0.93359375,0.00414320379601,0.932861328125,0.00449510562488,0.004638671875,0.0014443554158,0.92822265625,0.00444845389607,0.9375,0.00497951124374
23,K_post_rope,raw,rfft_parseval,0.9,4,119.75,4.20565096032,257,0,0.465953307393,0.0163644006238,0.461575875486,0.0182182108953,0.0257782101167,0.00573435122692,0.43579766537,0.0202184919171,0.487354085603,0.0179104597661
23,K_post_rope,raw,rfft_parseval,0.95,4,176.75,4.43705983732,257,0,0.687743190661,0.0172648242697,0.683852140078,0.0179632152846,0.0194552529183,0.00599651167604,0.66439688716,0.0199119547573,0.703307392996,0.0179104597661
23,K_post_rope,raw,rfft_parseval,0.99,4,239.75,0.829156197589,257,0,0.932879377432,0.00322628870657,0.932392996109,0.00373596583068,0.00437743190661,0.0021200870348,0.928015564202,0.00336974865286,0.936770428016,0.00505462297929
23,K_pre_rope,mean_removed,dct_ii_ortho,0.9,4,377.75,6.86931583202,512,0,0.73779296875,0.0134166324844,0.73876953125,0.0142942198909,0.005859375,0.00371863921185,0.73291015625,0.0142440938924,0.74462890625,0.0152778201632
23,K_pre_rope,mean_removed,dct_ii_ortho,0.95,4,443.25,4.43705983732,512,0,0.86572265625,0.00866613249477,0.865966796875,0.0090397991121,0.003173828125,0.00252541026191,0.86279296875,0.00695693693788,0.869140625,0.0113045282254
23,K_pre_rope,mean_removed,dct_ii_ortho,0.99,4,498.25,1.47901994577,512,0,0.97314453125,0.00288871083159,0.97314453125,0.00262947500348,0.00048828125,0.00048828125,0.97265625,0.00239207982694,0.9736328125,0.0029296875
23,K_pre_rope,mean_removed,rfft_parseval,0.9,4,190.25,3.41869858279,257,0,0.740272373541,0.0133023291159,0.739299610895,0.0129051548263,0.00583657587549,0.00435032680447,0.733463035019,0.0130509804134,0.74513618677,0.0141636379169
23,K_pre_rope,mean_removed,rfft_parseval,0.95,4,222.75,2.16506350946,257,0,0.86673151751,0.00842437163214,0.864785992218,0.00938098323054,0.00389105058366,0.00238277212333,0.860894941634,0.00747193166135,0.868677042802,0.0114687024538
23,K_pre_rope,mean_removed,rfft_parseval,0.99,4,250,0.707106781187,257,0,0.972762645914,0.00275138825364,0.972276264591,0.00347345740688,0.000486381322957,0.000842437163214,0.971789883268,0.00424017406959,0.972762645914,0.00275138825364
23,K_pre_rope,raw,dct_ii_ortho,0.9,4,236.75,8.7856416954,512,0,0.46240234375,0.0171594564363,0.45751953125,0.0196590059953,0.02734375,0.00483373776202,0.43017578125,0.0209619999352,0.48486328125,0.0195007085427
23,K_pre_rope,raw,dct_ii_ortho,0.95,4,350.5,8.73212459829,512,0,0.6845703125,0.017054930856,0.679443359375,0.0176373649132,0.020751953125,0.00630525955573,0.65869140625,0.0203619721309,0.7001953125,0.0169427261454
23,K_pre_rope,raw,dct_ii_ortho,0.99,4,477.75,2.38484800354,512,0,0.93310546875,0.00465790625692,0.932373046875,0.00465150363361,0.005126953125,0.0018752797236,0.92724609375,0.00505082052382,0.9375,0.00497951124374
23,K_pre_rope,raw,rfft_parseval,0.9,4,119,4.58257569496,257,0,0.463035019455,0.0178310338325,0.458657587549,0.0186798291534,0.0277237354086,0.00556688868787,0.43093385214,0.0197209483781,0.486381322957,0.0192597177755
23,K_pre_rope,raw,rfft_parseval,0.95,4,176.25,4.54835134967,257,0,0.68579766537,0.0176978651738,0.681906614786,0.0179632152846,0.0214007782101,0.00599651167604,0.660505836576,0.0199119547573,0.703307392996,0.0179104597661
23,K_pre_rope,raw,rfft_parseval,0.99,4,239.75,0.829156197589,257,0,0.932879377432,0.00322628870657,0.932392996109,0.00483943305986,0.00437743190661,0.00252731148964,0.928015564202,0.00583657587549,0.936770428016,0.00505462297929
23,V_cache,mean_removed,dct_ii_ortho,0.9,4,435.5,2.87228132327,512,0,0.8505859375,0.00560992445951,0.839599609375,0.00649157021499,0.025146484375,0.00603476908902,0.814453125,0.0109618868753,0.86474609375,0.00607905253808
23,V_cache,mean_removed,dct_ii_ortho,0.95,4,473.5,1.5,512,0,0.9248046875,0.0029296875,0.919677734375,0.00367834940755,0.012939453125,0.00444174936491,0.90673828125,0.00653275789075,0.9326171875,0.0048828125
23,V_cache,mean_removed,dct_ii_ortho,0.99,4,504.5,0.5,512,0,0.9853515625,0.0009765625,0.98388671875,0.00146484375,0.0029296875,0.00154408088875,0.98095703125,0.00288871083159,0.98681640625,0.000845727933383
23,V_cache,mean_removed,rfft_parseval,0.9,4,218.25,1.47901994577,257,0,0.849221789883,0.00575494142325,0.839494163424,0.00622872007532,0.0252918287938,0.00599651167604,0.81420233463,0.0107884596366,0.864785992218,0.00575494142325
23,V_cache,mean_removed,rfft_parseval,0.95,4,237.5,0.866025403784,257,0,0.924124513619,0.00336974865286,0.919260700389,0.0035073455987,0.0126459143969,0.00401080313776,0.906614785992,0.00615229116764,0.931906614786,0.00435032680447
23,V_cache,mean_removed,rfft_parseval,0.99,4,252.75,0.433012701892,257,0,0.983463035019,0.00168487432643,0.983463035019,0.00217516340224,0.00194552529183,0.00137569412682,0.981517509728,0.00322628870657,0.985408560311,0.00168487432643
23,V_cache,raw,dct_ii_ortho,0.9,4,421.25,3.83242742919,512,0,0.82275390625,0.00748520982263,0.8134765625,0.0105856852484,0.02392578125,0.00642233712791,0.78955078125,0.0165368107636,0.83740234375,0.0057567510364
23,V_cache,raw,dct_ii_ortho,0.95,4,466.5,2.06155281281,512,0,0.9111328125,0.00402647033752,0.90576171875,0.00558863434681,0.01220703125,0.00399675428314,0.8935546875,0.00900346138408,0.91796875,0.00365396229177
23,V_cache,raw,dct_ii_ortho,0.99,4,502.75,1.08972473589,512,0,0.98193359375,0.00212836862478,0.981201171875,0.0014443554158,0.002197265625,0.00126859190007,0.97900390625,0.00253718380015,0.9833984375,0.0009765625
23,V_cache,raw,rfft_parseval,0.9,4,211.5,2.06155281281,257,0,0.822957198444,0.00802160627552,0.813229571984,0.010919233619,0.0243190661479,0.00622872007532,0.788910505837,0.0168206385854,0.837548638132,0.00575494142325
23,V_cache,raw,rfft_parseval,0.95,4,234,1,257,0,0.910505836576,0.00389105058366,0.905642023346,0.00622872007532,0.011673151751,0.00363974453966,0.893968871595,0.00927956421612,0.917315175097,0.00424017406959
23,V_cache,raw,rfft_parseval,0.99,4,252,0.707106781187,257,0,0.980544747082,0.00275138825364,0.981031128405,0.00161314435329,0.00243190661479,0.000842437163214,0.97859922179,0.00194552529183,0.983463035019,0.00168487432643
24,K_post_rope,mean_removed,dct_ii_ortho,0.9,4,346.25,10.5682306939,512,0,0.67626953125,0.0206410755741,0.678466796875,0.0198265638045,0.043212890625,0.00523053839981,0.63525390625,0.0236954796065,0.7216796875,0.0167160573912
24,K_post_rope,mean_removed,dct_ii_ortho,0.95,4,425,5.7879184514,512,0,0.830078125,0.0113045282254,0.830810546875,0.0121065197932,0.025634765625,0.0027943171734,0.80517578125,0.0143108895408,0.8564453125,0.0101956118251
24,K_post_rope,mean_removed,dct_ii_ortho,0.99,4,494,1.22474487139,512,0,0.96484375,0.00239207982694,0.965087890625,0.00270765051426,0.005126953125,0.0014443554158,0.9599609375,0.00402647033752,0.97021484375,0.00161944569842
24,K_post_rope,mean_removed,rfft_parseval,0.9,4,174.5,5.12347538298,257,0,0.678988326848,0.0199357018793,0.680447470817,0.0192781334461,0.0432879377432,0.00556688868787,0.637159533074,0.023568174007,0.72373540856,0.015805522188
24,K_post_rope,mean_removed,rfft_parseval,0.95,4,213.5,2.87228132327,257,0,0.830739299611,0.0111761919193,0.830739299611,0.0119138606166,0.0252918287938,0.00307614558382,0.805447470817,0.01429663274,0.856031128405,0.00992027142722
24,K_post_rope,mean_removed,rfft_parseval,0.99,4,247.75,0.829156197589,257,0,0.964007782101,0.00322628870657,0.964007782101,0.00291828793774,0.00486381322957,0.000972762645914,0.959143968872,0.00336974865286,0.968871595331,0.00275138825364
24,K_post_rope,raw,dct_ii_ortho,0.9,4,224.5,8.17006731918,512,0,0.4384765625,0.0159571627328,0.44287109375,0.0179339528049,0.0322265625,0.0103118711338,0.41064453125,0.00773582984265,0.47509765625,0.0282148832289
24,K_post_rope,raw,dct_ii_ortho,0.95,4,340.75,9.33742469849,512,0,0.66552734375,0.0182371576142,0.66748046875,0.0184838801082,0.0283203125,0.00629106383141,0.63916015625,0.0133453616882,0.69580078125,0.0241736206924
24,K_post_rope,raw,dct_ii_ortho,0.99,4,475.5,3.35410196625,512,0,0.9287109375,0.00655098040283,0.928955078125,0.00615214998455,0.007080078125,0.00270765051426,0.921875,0.00552427172802,0.93603515625,0.00773582984265
24,K_post_rope,raw,rfft_parseval,0.9,4,113.5,4.03112887415,257,0,0.441634241245,0.0156853263586,0.444552529183,0.0181727059263,0.0321011673152,0.00917702444753,0.412451361868,0.00912532248993,0.476653696498,0.0273067487308
24,K_post_rope,raw,rfft_parseval,0.95,4,171.5,5.02493781056,257,0,0.667315175097,0.0195522872006,0.668774319066,0.0186798291534,0.0277237354086,0.00650733859935,0.641050583658,0.0130146771987,0.696498054475,0.0247624942828
